[00:17:14] 📍 Loaded 754 district venues
[09:07:06] ✅ 7881 → AUTH OK
[09:07:06] ✅ 14694 → AUTH OK
[09:07:06] ✅ 4028 → AUTH OK
[09:07:06] ✅ 7534 → AUTH OK
[09:07:06] ✅ 32194 → AUTH OK
[09:07:06] ✅ 4008 → AUTH OK
[09:07:06] ✅ 1067946 → AUTH OK
[09:07:06] ✅ 9135 → AUTH OK
[09:07:06] ✅ 4067 → AUTH OK
[09:07:06] ✅ 58633 → AUTH OK
[09:07:06] ✅ 43348 → AUTH OK
[09:07:06] ✅ 25860 → AUTH OK
[09:07:06] ✅ 6057 → AUTH OK
[09:07:06] ✅ 1019166 → AUTH OK
[09:07:06] ✅ 10250 → AUTH OK
[09:07:06] ✅ 1091219 → AUTH OK
[09:07:06] ✅ 1018798 → AUTH OK
[09:07:06] ✅ 1005798 → AUTH OK
[09:07:06] ✅ 1050645 → AUTH OK
[09:07:06] ✅ 1005799 → AUTH OK
[09:07:06] ✅ 1092958 → AUTH OK
[09:07:06] ✅ 1037530 → AUTH OK
[09:07:06] ✅ 1089067 → AUTH OK
[09:07:06] ✅ 1020333 → AUTH OK
[09:07:06] ✅ 1034375 → AUTH OK
[09:07:06] ✅ 1025291 → AUTH OK
[09:07:06] ✅ 4608 → AUTH OK
[09:07:06] ✅ 1015289 → AUTH OK
[09:07:06] ✅ 1034383 → AUTH OK
[09:07:06] ✅ 1041725 → AUTH OK
[09:07:06] ✅ 27150 → AUTH OK
[09:07:06] ✅ 1058794 → AUTH OK
[09:07:06] ✅ 1058533 → AUTH OK
[09:07:06] ✅ 1044095 → AUTH OK
[09:07:06] ✅ 1015291 → AUTH OK
[09:07:06] ✅ 1033632 → AUTH OK
[09:07:06] ✅ 1039768 → AUTH OK
[09:07:06] ✅ 1023626 → AUTH OK
[09:07:06] ✅ 1034186 → AUTH OK
[09:07:07] ✅ 1019593 → AUTH OK
[09:07:07] ✅ 1013208 → AUTH OK
[09:07:07] ✅ 1039751 → AUTH OK
[09:07:07] ✅ 27716 → AUTH OK
[09:07:07] ✅ 4042 → AUTH OK
[09:07:07] ✅ 27715 → AUTH OK
[09:07:07] ✅ 44966 → AUTH OK
[09:07:07] ✅ 7747 → AUTH OK
[09:07:07] ✅ 1063761 → AUTH OK
[09:07:07] ✅ 24929 → AUTH OK
[09:07:07] ✅ 496 → AUTH OK
[09:07:07] ✅ 1016986 → AUTH OK
[09:07:07] ✅ 1088790 → AUTH OK
[09:07:07] ✅ 4306 → AUTH OK
[09:07:07] ✅ 1020288 → AUTH OK
[09:07:07] ✅ 28214 → AUTH OK
[09:07:07] ✅ 1083399 → AUTH OK
[09:07:07] ✅ 4217 → AUTH OK
[09:07:07] ✅ 24351 → AUTH OK
[09:07:07] ✅ 7752 → AUTH OK
[09:07:07] ✅ 1034254 → AUTH OK
[09:07:07] ✅ 1088803 → AUTH OK
[09:07:07] ✅ 9373 → AUTH OK
[09:07:07] ✅ 1037142 → AUTH OK
[09:07:07] ✅ 1037520 → AUTH OK
[09:07:07] ✅ 1039424 → AUTH OK
[09:07:07] ✅ 52996 → AUTH OK
[09:07:07] ✅ 1053939 → AUTH OK
[09:07:07] ✅ 1036961 → AUTH OK
[09:07:07] ✅ 1067686 → AUTH OK
[09:07:07] ✅ 31987 → AUTH OK
[09:07:07] ✅ 1015795 → AUTH OK
[09:07:07] ✅ 7222 → AUTH OK
[09:07:07] ✅ 15527 → AUTH OK
[09:07:07] ✅ 26401 → AUTH OK
[09:07:07] ✅ 1041692 → AUTH OK
[09:07:07] ✅ 16791 → AUTH OK
[09:07:07] ✅ 509 → AUTH OK
[09:07:07] ✅ 4332 → AUTH OK
[09:07:07] ✅ 44366 → AUTH OK
[09:07:07] ✅ 1020190 → AUTH OK
[09:07:07] ✅ 1003802 → AUTH OK
[09:07:07] ✅ 1003773 → AUTH OK
[09:07:07] ✅ 22305 → AUTH OK
[09:07:07] ✅ 9420 → AUTH OK
[09:07:07] ✅ 6093 → AUTH OK
[09:07:07] ✅ 1008409 → AUTH OK
[09:07:07] ✅ 1063452 → AUTH OK
[09:07:07] ✅ 30524 → AUTH OK
[09:07:07] ✅ 5041 → AUTH OK
[09:07:07] ✅ 1030422 → AUTH OK
[09:07:07] ✅ 1065451 → AUTH OK
[09:07:07] ✅ 1005991 → AUTH OK
[09:07:07] ✅ 1041753 → AUTH OK
[09:07:07] ✅ 32294 → AUTH OK
[09:07:07] ✅ 1008335 → AUTH OK
[09:07:07] ✅ 25938 → AUTH OK
[09:07:07] ✅ 4902 → AUTH OK
[09:07:08] ✅ 4739 → AUTH OK
[09:07:08] ✅ 26676 → AUTH OK
[09:07:08] ✅ 9413 → AUTH OK
[09:07:08] ✅ 9411 → AUTH OK
[09:07:08] ✅ 26230 → AUTH OK
[09:07:08] ✅ 1039877 → AUTH OK
[09:07:08] ✅ 522 → AUTH OK
[09:07:08] ✅ 1039842 → AUTH OK
[09:07:08] ✅ 62637 → AUTH OK
[09:07:08] ✅ 1040228 → AUTH OK
[09:07:08] ✅ 25011 → AUTH OK
[09:07:08] ✅ 4107 → AUTH OK
[09:07:08] ✅ 25808 → AUTH OK
[09:07:08] ✅ 1021922 → AUTH OK
[09:07:08] ✅ 1005804 → AUTH OK
[09:07:08] ✅ 1012189 → AUTH OK
[09:07:08] ✅ 9424 → AUTH OK
[09:07:08] ✅ 1037532 → AUTH OK
[09:07:08] ✅ 1040731 → AUTH OK
[09:07:08] ✅ 1037345 → AUTH OK
[09:07:08] ✅ 9350 → AUTH OK
[09:07:08] ✅ 1041505 → AUTH OK
[09:07:08] ✅ 1039272 → AUTH OK
[09:07:08] ✅ 4036 → AUTH OK
[09:07:08] ✅ 36879 → AUTH OK
[09:07:08] ✅ 9551 → AUTH OK
[09:07:08] ✅ 14166 → AUTH OK
[09:07:08] ✅ 1034324 → AUTH OK
[09:07:08] ✅ 1005797 → AUTH OK
[09:07:08] ✅ 9474 → AUTH OK
[09:07:08] ✅ 9491 → AUTH OK
[09:07:08] ✅ 7350 → AUTH OK
[09:07:08] ✅ 4733 → AUTH OK
[09:07:08] ✅ 1008404 → AUTH OK
[09:07:08] ✅ 1037506 → AUTH OK
[09:07:08] ✅ 1031296 → AUTH OK
[09:07:08] ✅ 4272 → AUTH OK
[09:07:08] ✅ 1012081 → AUTH OK
[09:07:08] ✅ 1042439 → AUTH OK
[09:07:08] ✅ 4045 → AUTH OK
[09:07:08] ✅ 1071622 → AUTH OK
[09:07:08] ✅ 18823 → AUTH OK
[09:07:08] ✅ 1025740 → AUTH OK
[09:07:08] ✅ 4725 → AUTH OK
[09:07:08] ✅ 5058 → AUTH OK
[09:07:08] ✅ 1027903 → AUTH OK
[09:07:08] ✅ 4715 → AUTH OK
[09:07:08] ✅ 1014990 → AUTH OK
[09:07:08] ✅ 1037523 → AUTH OK
[09:07:08] ✅ 1065987 → AUTH OK
[09:07:08] ✅ 1015840 → AUTH OK
[09:07:08] ✅ 1052503 → AUTH OK
[09:07:08] ✅ 26640 → AUTH OK
[09:07:08] ✅ 4050 → AUTH OK
[09:07:08] ✅ 1064038 → AUTH OK
[09:07:08] ✅ 42945 → AUTH OK
[09:07:09] ✅ 1041496 → AUTH OK
[09:07:09] ✅ 46485 → AUTH OK
[09:07:09] ✅ 9132 → AUTH OK
[09:07:09] ✅ 1015442 → AUTH OK
[09:07:09] ✅ 1037514 → AUTH OK
[09:07:09] ✅ 1036772 → AUTH OK
[09:07:09] ✅ 7137 → AUTH OK
[09:07:09] ✅ 51499 → AUTH OK
[09:07:09] ✅ 1016381 → AUTH OK
[09:07:09] ✅ 1041473 → AUTH OK
[09:07:09] ✅ 27219 → AUTH OK
[09:07:09] ✅ 18460 → AUTH OK
[09:07:09] ✅ 14669 → AUTH OK
[09:07:09] ✅ 7679 → AUTH OK
[09:07:09] ✅ 7618 → AUTH OK
[09:07:09] ✅ 1020453 → AUTH OK
[09:07:09] ✅ 9136 → AUTH OK
[09:07:09] ✅ 16522 → AUTH OK
[09:07:09] ✅ 1041242 → AUTH OK
[09:07:09] ✅ 1020547 → AUTH OK
[09:07:09] ✅ 1037510 → AUTH OK
[09:07:09] ✅ 4051 → AUTH OK
[09:07:09] ✅ 1041458 → AUTH OK
[09:07:09] ✅ 5145 → AUTH OK
[09:07:09] ✅ 1084553 → AUTH OK
[09:07:09] ✅ 1037531 → AUTH OK
[09:07:09] ✅ 1015286 → AUTH OK
[09:07:09] ✅ 1041393 → AUTH OK
[09:07:09] ✅ 1075745 → AUTH OK
[09:07:09] ✅ 3965 → AUTH OK
[09:07:09] ✅ 25571 → AUTH OK
[09:07:09] ✅ 9384 → AUTH OK
[09:07:09] ✅ 1032461 → AUTH OK
[09:07:09] ✅ 1039840 → AUTH OK
[09:07:09] ✅ 55466 → AUTH OK
[09:07:09] ✅ 9194 → AUTH OK
[09:07:09] ✅ 9174 → AUTH OK
[09:07:09] ✅ 7232 → AUTH OK
[09:07:09] ✅ 1032460 → AUTH OK
[09:07:09] ✅ 25045 → AUTH OK
[09:07:09] ✅ 30784 → AUTH OK
[09:07:09] ✅ 26281 → AUTH OK
[09:07:09] ✅ 1016383 → AUTH OK
[09:07:09] ✅ 1037527 → AUTH OK
[09:07:09] ✅ 1037491 → AUTH OK
[09:07:09] ✅ 1003767 → AUTH OK
[09:07:09] ✅ 55853 → AUTH OK
[09:07:09] ✅ 1029684 → AUTH OK
[09:07:09] ✅ 9246 → AUTH OK
[09:07:09] ✅ 1037503 → AUTH OK
[09:07:09] ✅ 19513 → AUTH OK
[09:07:09] ✅ 25181 → AUTH OK
[09:07:09] ✅ 1041239 → AUTH OK
[09:07:09] ✅ 1007282 → AUTH OK
[09:07:10] ✅ 18164 → AUTH OK
[09:07:10] ✅ 3896 → AUTH OK
[09:07:10] ✅ 1015975 → AUTH OK
[09:07:10] ✅ 5182 → AUTH OK
[09:07:10] ✅ 1035744 → AUTH OK
[09:07:10] ✅ 9285 → AUTH OK
[09:07:10] ✅ 1037517 → AUTH OK
[09:07:10] ✅ 62250 → AUTH OK
[09:07:10] ✅ 1088811 → AUTH OK
[09:07:10] ✅ 1037516 → AUTH OK
[09:07:10] ✅ 1037521 → AUTH OK
[09:07:10] ✅ 1012280 → AUTH OK
[09:07:10] ✅ 1042605 → AUTH OK
[09:07:10] ✅ 5220 → AUTH OK
[09:07:10] ✅ 1041804 → AUTH OK
[09:07:10] ✅ 1032901 → AUTH OK
[09:07:10] ✅ 1040181 → AUTH OK
[09:07:10] ✅ 7293 → AUTH OK
[09:07:10] ✅ 1020338 → AUTH OK
[09:07:10] ✅ 4889 → AUTH OK
[09:07:10] ✅ 1041199 → AUTH OK
[09:07:10] ✅ 5150 → AUTH OK
[09:07:10] ✅ 14354 → AUTH OK
[09:07:10] ✅ 1056892 → AUTH OK
[09:07:10] ✅ 1047917 → AUTH OK
[09:07:10] ✅ 4919 → AUTH OK
[09:07:10] ✅ 6119 → AUTH OK
[09:07:10] ✅ 4780 → AUTH OK
[09:07:10] ✅ 16523 → AUTH OK
[09:07:10] ✅ 1052727 → AUTH OK
[09:07:10] ✅ 1041683 → AUTH OK
[09:07:10] ✅ 1084822 → AUTH OK
[09:07:10] ✅ 1036383 → AUTH OK
[09:07:10] ✅ 4910 → AUTH OK
[09:07:10] ✅ 17483 → AUTH OK
[09:07:10] ✅ 1033177 → AUTH OK
[09:07:10] ✅ 1050804 → AUTH OK
[09:07:10] ✅ 9661 → AUTH OK
[09:07:10] ✅ 29954 → AUTH OK
[09:07:10] ✅ 9784 → AUTH OK
[09:07:10] ✅ 1018468 → AUTH OK
[09:07:10] ✅ 25281 → AUTH OK
[09:07:10] ✅ 7537 → AUTH OK
[09:07:10] ✅ 7826 → AUTH OK
[09:07:10] ✅ 28235 → AUTH OK
[09:07:10] ✅ 1041732 → AUTH OK
[09:07:10] ✅ 4852 → AUTH OK
[09:07:10] ✅ 1041726 → AUTH OK
[09:07:10] ✅ 1006037 → AUTH OK
[09:07:10] ✅ 27725 → AUTH OK
[09:07:10] ✅ 1061843 → AUTH OK
[09:07:10] ✅ 1030383 → AUTH OK
[09:07:10] ✅ 1041465 → AUTH OK
[09:07:10] ✅ 1055922 → AUTH OK
[09:07:10] ✅ 1013210 → AUTH OK
[09:07:10] ✅ 3145 → AUTH OK
[09:07:11] ✅ 9150 → AUTH OK
[09:07:11] ✅ 1074202 → AUTH OK
[09:07:11] ✅ 7814 → AUTH OK
[09:07:11] ✅ 7753 → AUTH OK
[09:07:11] ✅ 1028118 → AUTH OK
[09:07:11] ✅ 4163 → AUTH OK
[09:07:11] ✅ 7312 → AUTH OK
[09:07:11] ✅ 58822 → AUTH OK
[09:07:11] ✅ 9044 → AUTH OK
[09:07:11] ✅ 19110 → AUTH OK
[09:07:11] ✅ 28863 → AUTH OK
[09:07:11] ✅ 4904 → AUTH OK
[09:07:11] ✅ 7856 → AUTH OK
[09:07:11] ✅ 6096 → AUTH OK
[09:07:11] ✅ 4340 → AUTH OK
[09:07:11] ✅ 27432 → AUTH OK
[09:07:11] ✅ 1050768 → AUTH OK
[09:07:11] ✅ 4379 → AUTH OK
[09:07:11] ✅ 5080 → AUTH OK
[09:07:11] ✅ 7260 → AUTH OK
[09:07:11] ✅ 4255 → AUTH OK
[09:07:11] ✅ 1398 → AUTH OK
[09:07:11] ✅ 4425 → AUTH OK
[09:07:11] ✅ 1041566 → AUTH OK
[09:07:11] ✅ 1020350 → AUTH OK
[09:07:11] ✅ 9131 → AUTH OK
[09:07:11] ✅ 7627 → AUTH OK
[09:07:11] ✅ 1042822 → AUTH OK
[09:07:11] ✅ 1026095 → AUTH OK
[09:07:11] ✅ 5105 → AUTH OK
[09:07:11] ✅ 30441 → AUTH OK
[09:07:11] ✅ 1041211 → AUTH OK
[09:07:11] ✅ 19289 → AUTH OK
[09:07:11] ✅ 1039748 → AUTH OK
[09:07:11] ✅ 1031639 → AUTH OK
[09:07:11] ✅ 1014297 → AUTH OK
[09:07:11] ✅ 1041495 → AUTH OK
[09:07:11] ✅ 6079 → AUTH OK
[09:07:11] ✅ 1033524 → AUTH OK
[09:07:11] ✅ 1054202 → AUTH OK
[09:07:11] ✅ 1019687 → AUTH OK
[09:07:11] ✅ 1041691 → AUTH OK
[09:07:11] ✅ 19294 → AUTH OK
[09:07:11] ✅ 1009967 → AUTH OK
[09:07:11] ✅ 9176 → AUTH OK
[09:07:11] ✅ 1088778 → AUTH OK
[09:07:11] ✅ 26729 → AUTH OK
[09:07:11] ✅ 1031640 → AUTH OK
[09:07:11] ✅ 43960 → AUTH OK
[09:07:11] ✅ 10268 → AUTH OK
[09:07:11] ✅ 29510 → AUTH OK
[09:07:11] ✅ 7308 → AUTH OK
[09:07:11] ✅ 24522 → AUTH OK
[09:07:11] ✅ 1013662 → AUTH OK
[09:07:11] ✅ 1055117 → AUTH OK
[09:07:12] ✅ 9780 → AUTH OK
[09:07:12] ✅ 32811 → AUTH OK
[09:07:12] ✅ 33645 → AUTH OK
[09:07:12] ✅ 1066216 → AUTH OK
[09:07:12] ✅ 1039923 → AUTH OK
[09:07:12] ✅ 9497 → AUTH OK
[09:07:12] ✅ 12947 → AUTH OK
[09:07:12] ✅ 984 → AUTH OK
[09:07:12] ✅ 482 → AUTH OK
[09:07:12] ✅ 1041684 → AUTH OK
[09:07:12] ✅ 1041729 → AUTH OK
[09:07:12] ✅ 9291 → AUTH OK
[09:07:12] ✅ 1018796 → AUTH OK
[09:07:12] ✅ 4881 → AUTH OK
[09:07:12] ✅ 1041782 → AUTH OK
[09:07:12] ✅ 22884 → AUTH OK
[09:07:12] ✅ 4714 → AUTH OK
[09:07:12] ✅ 9527 → AUTH OK
[09:07:12] ✅ 1008441 → AUTH OK
[09:07:12] ✅ 1056146 → AUTH OK
[09:07:12] ✅ 54684 → AUTH OK
[09:07:12] ✅ 1039863 → AUTH OK
[09:07:12] ✅ 476 → AUTH OK
[09:07:12] ✅ 1089364 → AUTH OK
[09:07:12] ✅ 1078620 → AUTH OK
[09:07:12] ✅ 24767 → AUTH OK
[09:07:12] ✅ 1049289 → AUTH OK
[09:07:12] ✅ 5103 → AUTH OK
[09:07:12] ✅ 15614 → AUTH OK
[09:07:12] ✅ 1075662 → AUTH OK
[09:07:12] ✅ 3976 → AUTH OK
[09:07:12] ✅ 6035 → AUTH OK
[09:07:12] ✅ 1049288 → AUTH OK
[09:07:12] ✅ 1035939 → AUTH OK
[09:07:12] ✅ 1019544 → AUTH OK
[09:07:12] ✅ 14703 → AUTH OK
[09:07:12] ✅ 1030384 → AUTH OK
[09:07:12] ✅ 1027244 → AUTH OK
[09:07:12] ✅ 1054735 → AUTH OK
[09:07:12] ✅ 52682 → AUTH OK
[09:07:12] ✅ 1054736 → AUTH OK
[09:07:12] ✅ 1041567 → AUTH OK
[09:07:12] ✅ 9653 → AUTH OK
[09:07:12] ✅ 1092992 → AUTH OK
[09:07:12] ✅ 1004633 → AUTH OK
[09:07:12] ✅ 62907 → AUTH OK
[09:07:12] ✅ 25008 → AUTH OK
[09:07:12] ✅ 5061 → AUTH OK
[09:07:12] ✅ 26294 → AUTH OK
[09:07:12] ✅ 3906 → AUTH OK
[09:07:12] ✅ 1054730 → AUTH OK
[09:07:13] ✅ 1024041 → AUTH OK
[09:07:13] ✅ 1065452 → AUTH OK
[09:07:13] ✅ 31792 → AUTH OK
[09:07:13] ✅ 6121 → AUTH OK
[09:07:13] ✅ 1042215 → AUTH OK
[09:07:13] ✅ 1056839 → AUTH OK
[09:07:13] ✅ 38446 → AUTH OK
[09:07:13] ✅ 1009010 → AUTH OK
[09:07:13] ✅ 1032344 → AUTH OK
[09:07:13] ✅ 1009117 → AUTH OK
[09:07:13] ✅ 4124 → AUTH OK
[09:07:13] ✅ 1056846 → AUTH OK
[09:07:13] ✅ 4976 → AUTH OK
[09:07:13] ✅ 24880 → AUTH OK
[09:07:13] ✅ 49852 → AUTH OK
[09:07:13] ✅ 1059680 → AUTH OK
[09:07:13] ✅ 1020755 → AUTH OK
[09:07:13] ✅ 1021629 → AUTH OK
[09:07:13] ✅ 1088219 → AUTH OK
[09:07:13] ✅ 1036955 → AUTH OK
[09:07:13] ✅ 1025576 → AUTH OK
[09:07:13] ✅ 1068242 → AUTH OK
[09:07:13] ✅ 9041 → AUTH OK
[09:07:13] ✅ 39874 → AUTH OK
[09:07:13] ✅ 15526 → AUTH OK
[09:07:13] ✅ 9169 → AUTH OK
[09:07:13] ✅ 4038 → AUTH OK
[09:07:13] ✅ 9504 → AUTH OK
[09:07:13] ✅ 9100 → AUTH OK
[09:07:13] ✅ 1054742 → AUTH OK
[09:07:13] ✅ 24246 → AUTH OK
[09:07:13] ✅ 10255 → AUTH OK
[09:07:13] ✅ 4890 → AUTH OK
[09:07:13] ✅ 9368 → AUTH OK
[09:07:13] ✅ 1004635 → AUTH OK
[09:07:13] ✅ 1053536 → AUTH OK
[09:07:13] ✅ 31788 → AUTH OK
[09:07:13] ✅ 1036114 → AUTH OK
[09:07:13] ✅ 1082851 → AUTH OK
[09:07:13] ✅ 1013355 → AUTH OK
[09:07:13] ✅ 10270 → AUTH OK
[09:07:13] ✅ 7504 → AUTH OK
[09:07:13] ✅ 24981 → AUTH OK
[09:07:13] ✅ 1004634 → AUTH OK
[09:07:13] ✅ 4174 → AUTH OK
[09:07:13] ✅ 1028879 → AUTH OK
[09:07:13] ✅ 1003803 → AUTH OK
[09:07:13] ✅ 1012136 → AUTH OK
[09:07:13] ✅ 1011192 → AUTH OK
[09:07:13] ✅ 1053155 → AUTH OK
[09:07:13] ✅ 7511 → AUTH OK
[09:07:14] ✅ 56144 → AUTH OK
[09:07:14] ✅ Fetched 574 venues with shows
[09:07:14] ✅ DONE | Shows=1054 | Movies=51
[10:07:03] 📍 Loaded 754 district venues
[10:07:03] 🚀 DISTRICT DAILY SCRAPER STARTED
[10:07:04] ✅ 61879 → AUTH OK
[10:07:04] ✅ 1102233 → AUTH OK
[10:07:04] ✅ 1102175 → AUTH OK
[10:07:04] ✅ 1102096 → AUTH OK
[10:07:04] ✅ 1068270 → AUTH OK
[10:07:04] ✅ 1102183 → AUTH OK
[10:07:04] ✅ 1101483 → AUTH OK
[10:07:04] ✅ 1102311 → AUTH OK
[10:07:04] ✅ 1086677 → AUTH OK
[10:07:04] ✅ 1020401 → AUTH OK
[10:07:04] ✅ 1101584 → AUTH OK
[10:07:04] ✅ 1102289 → AUTH OK
[10:07:04] ✅ 1102119 → AUTH OK
[10:07:04] ✅ 1100725 → AUTH OK
[10:07:04] ✅ 1101397 → AUTH OK
[10:07:04] ✅ 1102127 → AUTH OK
[10:07:04] ✅ 1102244 → AUTH OK
[10:07:04] ✅ 1044502 → AUTH OK
[10:07:04] ✅ 51512 → AUTH OK
[10:07:04] ✅ 4430 → AUTH OK
[10:07:04] ✅ 1102097 → AUTH OK
[10:07:04] ✅ 1096456 → AUTH OK
[10:07:04] ✅ 1067161 → AUTH OK
[10:07:04] ✅ 1102103 → AUTH OK
[10:07:04] ✅ 1102215 → AUTH OK
[10:07:05] ✅ 1102100 → AUTH OK
[10:07:05] ✅ 1583 → AUTH OK
[10:07:05] ✅ 9508 → AUTH OK
[10:07:05] ✅ 1082714 → AUTH OK
[10:07:05] ✅ 1102304 → AUTH OK
[10:07:05] ✅ 1101355 → AUTH OK
[10:07:05] ✅ 1068240 → AUTH OK
[10:07:05] ✅ 1096475 → AUTH OK
[10:07:05] ✅ 20856 → AUTH OK
[10:07:05] ✅ 1102098 → AUTH OK
[10:07:05] ✅ 1096482 → AUTH OK
[10:07:05] ✅ 1096734 → AUTH OK
[10:07:05] ✅ 1096524 → AUTH OK
[10:07:05] ✅ 1102076 → AUTH OK
[10:07:05] ✅ 1102094 → AUTH OK
[10:07:05] ✅ 1102280 → AUTH OK
[10:07:05] ✅ 539 → AUTH OK
[10:07:05] ✅ 1101450 → AUTH OK
[10:07:05] ✅ 1094756 → AUTH OK
[10:07:05] ✅ 1102176 → AUTH OK
[10:07:05] ✅ 1102272 → AUTH OK
[10:07:05] ✅ 1102095 → AUTH OK
[10:07:05] ✅ 1102090 → AUTH OK
[10:07:05] ✅ 1101471 → AUTH OK
[10:07:05] ✅ 1102164 → AUTH OK
[10:07:05] ✅ 7854 → AUTH OK
[10:07:05] ✅ 9736 → AUTH OK
[10:07:05] ✅ 1102182 → AUTH OK
[10:07:05] ✅ 1102270 → AUTH OK
[10:07:05] ✅ 1102071 → AUTH OK
[10:07:05] ✅ 1102181 → AUTH OK
[10:07:05] ✅ 1102248 → AUTH OK
[10:07:05] ✅ 1095290 → AUTH OK
[10:07:05] ✅ 7257 → AUTH OK
[10:07:05] ✅ 1102186 → AUTH OK
[10:07:05] ✅ 1102165 → AUTH OK
[10:07:05] ✅ 1102173 → AUTH OK
[10:07:05] ✅ 1102082 → AUTH OK
[10:07:05] ✅ 1102073 → AUTH OK
[10:07:05] ✅ 4222 → AUTH OK
[10:07:05] ✅ 1102277 → AUTH OK
[10:07:05] ✅ 1101521 → AUTH OK
[10:07:05] ✅ 1102084 → AUTH OK
[10:07:05] ✅ 1102299 → AUTH OK
[10:07:06] ✅ 1101568 → AUTH OK
[10:07:06] ✅ 1101451 → AUTH OK
[10:07:06] ✅ 1102269 → AUTH OK
[10:07:06] ✅ 1011906 → AUTH OK
[10:07:06] ✅ 1102253 → AUTH OK
[10:07:06] ✅ 1102256 → AUTH OK
[10:07:06] ✅ 1102047 → AUTH OK
[10:07:06] ✅ 1102273 → AUTH OK
[10:07:06] ✅ 1101590 → AUTH OK
[10:07:06] ✅ 1102080 → AUTH OK
[10:07:06] ✅ 1102174 → AUTH OK
[10:07:06] ✅ 1102213 → AUTH OK
[10:07:06] ✅ 1102291 → AUTH OK
[10:07:06] ✅ 1102247 → AUTH OK
[10:07:06] ✅ 1102184 → AUTH OK
[10:07:06] ✅ 28486 → AUTH OK
[10:07:06] ✅ 1102241 → AUTH OK
[10:07:06] ✅ 1102261 → AUTH OK
[10:07:06] ✅ 1102166 → AUTH OK
[10:07:06] ✅ 1102242 → AUTH OK
[10:07:06] ✅ 1041690 → AUTH OK
[10:07:06] ✅ 1056145 → AUTH OK
[10:07:06] ✅ 1102132 → AUTH OK
[10:07:06] ✅ 1031364 → AUTH OK
[10:07:06] ✅ 1102055 → AUTH OK
[10:07:06] ✅ 1031589 → AUTH OK
[10:07:06] ✅ 1038431 → AUTH OK
[10:07:06] ✅ 1060495 → AUTH OK
[10:07:06] ✅ 1101423 → AUTH OK
[10:07:06] ✅ 1102265 → AUTH OK
[10:07:06] ✅ 1101388 → AUTH OK
[10:07:06] ✅ 1102285 → AUTH OK
[10:07:06] ✅ 1101387 → AUTH OK
[10:07:06] ✅ 1102123 → AUTH OK
[10:07:06] ✅ 1102106 → AUTH OK
[10:07:06] ✅ 1102137 → AUTH OK
[10:07:06] ✅ 1102068 → AUTH OK
[10:07:06] ✅ 1053154 → AUTH OK
[10:07:06] ✅ 1042102 → AUTH OK
[10:07:06] ✅ 1101368 → AUTH OK
[10:07:06] ✅ 1691 → AUTH OK
[10:07:06] ✅ 1102125 → AUTH OK
[10:07:06] ✅ 1078022 → AUTH OK
[10:07:06] ✅ 1102120 → AUTH OK
[10:07:06] ✅ 1102147 → AUTH OK
[10:07:06] ✅ 1102129 → AUTH OK
[10:07:06] ✅ 4132 → AUTH OK
[10:07:06] ✅ 1101217 → AUTH OK
[10:07:06] ✅ 1100831 → AUTH OK
[10:07:06] ✅ 1102284 → AUTH OK
[10:07:07] ✅ 1102258 → AUTH OK
[10:07:07] ✅ 1039880 → AUTH OK
[10:07:07] ✅ 1102168 → AUTH OK
[10:07:07] ✅ 1080585 → AUTH OK
[10:07:07] ✅ 1078001 → AUTH OK
[10:07:07] ✅ 1102069 → AUTH OK
[10:07:07] ✅ 1101219 → AUTH OK
[10:07:07] ✅ 1102134 → AUTH OK
[10:07:07] ✅ 1102067 → AUTH OK
[10:07:07] ✅ 20834 → AUTH OK
[10:07:07] ✅ 5172 → AUTH OK
[10:07:07] ✅ 1101452 → AUTH OK
[10:07:07] ✅ 1041689 → AUTH OK
[10:07:07] ✅ 4911 → AUTH OK
[10:07:07] ✅ 1102236 → AUTH OK
[10:07:07] ✅ 43628 → AUTH OK
[10:07:07] ✅ 1102276 → AUTH OK
[10:07:07] ✅ 1094757 → AUTH OK
[10:07:07] ✅ 14699 → AUTH OK
[10:07:07] ✅ 1102281 → AUTH OK
[10:07:07] ✅ 1102275 → AUTH OK
[10:07:07] ✅ 1102104 → AUTH OK
[10:07:07] ✅ 1011900 → AUTH OK
[10:07:07] ✅ 5100 → AUTH OK
[10:07:07] ✅ 1102294 → AUTH OK
[10:07:07] ✅ 1102124 → AUTH OK
[10:07:07] ✅ 1102078 → AUTH OK
[10:07:07] ✅ 27047 → AUTH OK
[10:07:07] ✅ 1095009 → AUTH OK
[10:07:07] ✅ 1014604 → AUTH OK
[10:07:07] ✅ 1102135 → AUTH OK
[10:07:07] ✅ 1020826 → AUTH OK
[10:07:07] ✅ 1027478 → AUTH OK
[10:07:07] ✅ 14697 → AUTH OK
[10:07:07] ✅ 1052124 → AUTH OK
[10:07:07] ✅ 1092638 → AUTH OK
[10:07:07] ✅ 1101222 → AUTH OK
[10:07:07] ✅ 1054725 → AUTH OK
[10:07:07] ✅ 1094680 → AUTH OK
[10:07:07] ✅ 1037501 → AUTH OK
[10:07:07] ✅ 1088547 → AUTH OK
[10:07:07] ✅ 1092639 → AUTH OK
[10:07:07] ✅ 1088548 → AUTH OK
[10:07:07] ✅ 4175 → AUTH OK
[10:07:07] ✅ 1102228 → AUTH OK
[10:07:07] ✅ 1102239 → AUTH OK
[10:07:07] ✅ 1054741 → AUTH OK
[10:07:07] ✅ 1039949 → AUTH OK
